,date,region,sales
40377,2022-01-18,south,2125.0
40378,2022-01-18,east,2085.0
40379,2022-01-18,west,2095.0
40404,2022-01-19,north,2295.0
40405,2022-01-19,south,2265.0
40406,2022-01-19,east,2040.0
40407,2022-01-19,west,2200.0
40432,2022-01-20,north,2415.0
40433,2022-01-20,south,2435.0
40434,2022-01-20,east,2160.0
40435,2022-01-20,west,2210.0
40460,2022-01-21,north,2295.0
40461,2022-01-21,south,2405.0
40462,2022-01-21,east,2380.0
40463,2022-01-21,west,2360.0
40488,2022-01-22,north,2080.0
40489,2022-01-22,south,2220.0
40490,2022-01-22,east,2495.0
40491,2022-01-22,west,2500.0
40516,2022-01-23,north,2170.0
40517,2022-01-23,south,2135.0
40518,2022-01-23,east,2205.0
40519,2022-01-23,west,2445.0
40544,2022-01-24,north,2195.0
40545,2022-01-24,south,2375.0
40546,2022-01-24,east,2370.0
40547,2022-01-24,west,2410.0
40572,2022-01-25,north,2470.0
40573,2022-01-25,south,2370.0
40574,2022-01-25,east,2110.0
40575,2022-01-25,west,2480.0
40600,2022-01-26,north,2085.0
40601,2022-01-26,south,2320.0
40602,2022-01-26,east,2075.0
40603,2022-01-26,west,2485.0
40628,2022-01-27,north,2165.0
40629,2022-01-27,south,2400.0
40630,2022-01-27,east,2055.0
40631,2022-01-27,west,2435.0
40656,2022-01-28,north,2380.0
40657,2022-01-28,south,2410.0
40658,2022-01-28,east,2240.0
40659,2022-01-28,west,2450.0
40684,2022-01-29,north,2190.0
40685,2022-01-29,south,2345.0
40686,2022-01-29,east,2290.0
40687,2022-01-29,west,2380.0
40712,2022-01-30,north,2145.0
40713,2022-01-30,south,2150.0
40714,2022-01-30,east,2500.0
40715,2022-01-30,west,2305.0
40740,2022-01-31,north,2045.0
40741,2022-01-31,south,2375.0
40742,2022-01-31,east,2040.0
40743,2022-01-31,west,2055.0
40768,2022-02-01,north,2405.0
40769,2022-02-01,south,2310.0
40770,2022-02-01,east,2405.0
40771,2022-02-01,west,2420.0
40796,2022-02-02,north,2160.0
40797,2022-02-02,south,2485.0
40798,2022-02-02,east,2375.0
40799,2022-02-02,west,2435.0
40824,2022-02-03,north,2125.0
40825,2022-02-03,south,2185.0
40826,2022-02-03,east,2090.0
40827,2022-02-03,west,2115.0
40852,2022-02-04,north,2035.0
40853,2022-02-04,south,2215.0
40854,2022-02-04,east,2010.0
40855,2022-02-04,west,2190.0
40880,2022-02-05,north,2070.0
40881,2022-02-05,south,2000.0
40882,2022-02-05,east,2130.0
40883,2022-02-05,west,2235.0
40908,2022-02-06,north,2250.0
40909,2022-02-06,south,2365.0
40910,2022-02-06,east,2020.0
40911,2022-02-06,west,2215.0
40936,2022-02-07,north,2290.0
40937,2022-02-07,south,2145.0
40938,2022-02-07,east,2255.0
40939,2022-02-07,west,2265.0
40964,2022-02-08,north,2375.0
40965,2022-02-08,south,2360.0
40966,2022-02-08,east,2430.0
40967,2022-02-08,west,2330.0
40992,2022-02-09,north,2290.0
40993,2022-02-09,south,2435.0
40994,2022-02-09,east,2225.0
40995,2022-02-09,west,2255.0
41020,2022-02-10,north,2275.0
41021,2022-02-10,south,2310.0
41022,2022-02-10,east,2070.0
41023,2022-02-10,west,2445.0
41048,2022-02-11,north,2405.0
41049,2022-02-11,south,2030.0
41050,2022-02-11,east,2470.0
41051,2022-02-11,west,2265.0
41076,2022-02-12,north,2245.0
41077,2022-02-12,south,2490.0
41078,2022-02-12,east,2110.0
41079,2022-02-12,west,2085.0
41104,2022-02-13,north,2425.0
41105,2022-02-13,south,2245.0
41106,2022-02-13,east,2500.0
41107,2022-02-13,west,2390.0
41132,2022-02-14,north,2035.0
41133,2022-02-14,south,2465.0
41134,2022-02-14,east,2500.0
41135,2022-02-14,west,2115.0
